"ServiceTreeId","RTOId","BuildNumber","VirtualEnvironment","DeploymentTemplate","BranchInformation","PreciseTimeStamp"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766492","19.4.15.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T02:16:49.0822807Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-03T02:17:53.6154167Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80762757","19.3.56.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T02:16:57.7297671Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T02:21:14.3502983Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:20:18.3814455Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80702967","19.2.24.0","NSM_ConfigPush_FF_EnableAuburnSubscribeConnection_ConfigIPv6OnHost_AllowIPv6NativeContainer_SkipBackendVlanForIpv6CapabilityValidation_True_16.2","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:20:47.6053427Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80713054","19.2.24.0","NSM_ConfigPush_FF_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:20:57.3467498Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755268","19.3.56.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T02:21:14.5818150Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771286","19.4.19.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T02:17:43.2094780Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80734995","19.3.27.0","NSM_ConfigPush_Prod_EnableIPv6OnlyPeering_EnableCrossVlanLmForPaas_True_18.3","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:14:52.8984132Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:10:01.2944516Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771536","19.4.15.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T02:17:59.7802423Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","21857581","3.301.7.60","NMAgent 3_301_7_60_Custom_Stp_Clusters","datapath_vfp_E2E_HostPluginUpgradeFDHEUsingPS.xml","git_networking_nmagent_release_3_301_7_57_rstmac","2024-07-03T02:17:40.1283059Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80713056","19.2.24.0","NSM_ConfigPush_MC_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:15:38.7409998Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80770240","19.4.19.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T02:10:19.1775787Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736941","19.3.27.0","NSM_ConfigPush_MC_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:10:46.4568930Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:09:18.4273463Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","21860240","3.301.7.60","NMAgent 3_301_7_60_stpClusters","datapath_vfp_E2E_HostPluginUpgradeFDHEUsingPS.xml","git_networking_nmagent_release_3_301_7_57_rstmac","2024-07-03T02:12:41.5888962Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771535","19.4.15.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T02:15:59.8496182Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:11:40.4565334Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80765456","19.4.15.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T02:08:07.9764558Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:14:05.6276645Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:14:16.3636229Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:14:05.7256669Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:16:52.0805247Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80702965","19.2.24.0","NSM_ConfigPush_MC_EnableAuburnSubscribeConnection_ConfigIPv6OnHost_AllowIPv6NativeContainer_SkipBackendVlanForIpv6CapabilityValidation_True_16.2","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:17:33.3150835Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-03T02:12:36.5118260Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766492","19.4.15.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T01:12:19.0136392Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-03T01:16:45.2572271Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80770240","19.4.19.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T01:13:21.4730735Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771536","19.4.15.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T01:17:58.2622072Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755268","19.3.56.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T01:13:01.4674599Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T01:19:59.1875934Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755274","19.3.56.0","NSM_Metering_Fairfax_Hotfix","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T01:11:47.6884616Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","21860240","3.301.7.60","NMAgent 3_301_7_60_stpClusters","datapath_vfp_E2E_HostPluginUpgradeFDHEUsingPS.xml","git_networking_nmagent_release_3_301_7_57_rstmac","2024-07-03T01:09:22.9414529Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:12:04.3991593Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:18:42.6744284Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80713054","19.2.24.0","NSM_ConfigPush_FF_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:12:56.9018529Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:10:21.9226355Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:17:12.3711069Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80702965","19.2.24.0","NSM_ConfigPush_MC_EnableAuburnSubscribeConnection_ConfigIPv6OnHost_AllowIPv6NativeContainer_SkipBackendVlanForIpv6CapabilityValidation_True_16.2","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:12:55.0955939Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:17:19.2159974Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771286","19.4.19.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T01:19:13.4488462Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80734995","19.3.27.0","NSM_ConfigPush_Prod_EnableIPv6OnlyPeering_EnableCrossVlanLmForPaas_True_18.3","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:13:21.1564256Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","21857581","3.301.7.60","NMAgent 3_301_7_60_Custom_Stp_Clusters","datapath_vfp_E2E_HostPluginUpgradeFDHEUsingPS.xml","git_networking_nmagent_release_3_301_7_57_rstmac","2024-07-03T01:11:43.3089728Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80702967","19.2.24.0","NSM_ConfigPush_FF_EnableAuburnSubscribeConnection_ConfigIPv6OnHost_AllowIPv6NativeContainer_SkipBackendVlanForIpv6CapabilityValidation_True_16.2","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:11:39.7664316Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:10:34.9067897Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:11:48.6007610Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771535","19.4.15.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T01:14:42.3089460Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:10:00.8496263Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:16:21.6241813Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80713056","19.2.24.0","NSM_ConfigPush_MC_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:11:16.3734515Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736941","19.3.27.0","NSM_ConfigPush_MC_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-03T01:15:31.0388504Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80762757","19.3.56.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T01:16:37.8886276Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80765456","19.4.15.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T01:07:10.1055607Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80713056","19.2.24.0","NSM_ConfigPush_MC_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:14:49.0800278Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:25:08.8429557Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T00:21:59.7952727Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80702967","19.2.24.0","NSM_ConfigPush_FF_EnableAuburnSubscribeConnection_ConfigIPv6OnHost_AllowIPv6NativeContainer_SkipBackendVlanForIpv6CapabilityValidation_True_16.2","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:12:42.7787303Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:17:42.1507228Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771286","19.4.19.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T00:18:08.5257063Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:14:52.3484594Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","21860240","3.301.7.60","NMAgent 3_301_7_60_stpClusters","datapath_vfp_E2E_HostPluginUpgradeFDHEUsingPS.xml","git_networking_nmagent_release_3_301_7_57_rstmac","2024-07-03T00:14:30.7967389Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771535","19.4.15.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T00:21:29.5131276Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:16:45.6092830Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80770240","19.4.19.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T00:12:41.6111701Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:21:23.4788929Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80713054","19.2.24.0","NSM_ConfigPush_FF_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:19:43.9205182Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755268","19.3.56.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T00:21:51.9258928Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771536","19.4.15.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T00:19:58.5268435Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:08:43.0385690Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:16:18.6961251Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:21:14.7684732Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","21857581","3.301.7.60","NMAgent 3_301_7_60_Custom_Stp_Clusters","datapath_vfp_E2E_HostPluginUpgradeFDHEUsingPS.xml","git_networking_nmagent_release_3_301_7_57_rstmac","2024-07-03T00:16:54.2332802Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766492","19.4.15.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T00:15:14.5753704Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736941","19.3.27.0","NSM_ConfigPush_MC_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:19:00.6607199Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80702965","19.2.24.0","NSM_ConfigPush_MC_EnableAuburnSubscribeConnection_ConfigIPv6OnHost_AllowIPv6NativeContainer_SkipBackendVlanForIpv6CapabilityValidation_True_16.2","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:12:11.7065404Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80762757","19.3.56.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T00:19:36.0223886Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755274","19.3.56.0","NSM_Metering_Fairfax_Hotfix","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T00:12:19.4001783Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80734995","19.3.27.0","NSM_ConfigPush_Prod_EnableIPv6OnlyPeering_EnableCrossVlanLmForPaas_True_18.3","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:14:06.3138332Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80765456","19.4.15.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-03T00:21:22.8751684Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-03T00:17:47.9533900Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-03T00:15:21.5554243Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80770240","19.4.19.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-02T20:21:38.0588551Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766492","19.4.15.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-02T20:16:45.8154020Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:16:49.0041259Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-02T20:18:15.8417339Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80702965","19.2.24.0","NSM_ConfigPush_MC_EnableAuburnSubscribeConnection_ConfigIPv6OnHost_AllowIPv6NativeContainer_SkipBackendVlanForIpv6CapabilityValidation_True_16.2","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:18:13.7214787Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","21857581","3.301.7.60","NMAgent 3_301_7_60_Custom_Stp_Clusters","datapath_vfp_E2E_HostPluginUpgradeFDHEUsingPS.xml","git_networking_nmagent_release_3_301_7_57_rstmac","2024-07-02T20:18:12.8434180Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771286","19.4.19.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-02T20:21:16.4651933Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","21860240","3.301.7.60","NMAgent 3_301_7_60_stpClusters","datapath_vfp_E2E_HostPluginUpgradeFDHEUsingPS.xml","git_networking_nmagent_release_3_301_7_57_rstmac","2024-07-02T20:19:46.6566589Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:19:46.6075183Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80762757","19.3.56.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-02T20:17:47.9303274Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:17:52.6961692Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:20:55.7594217Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:13:23.9961221Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80765456","19.4.15.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-02T20:18:33.7722086Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80713056","19.2.24.0","NSM_ConfigPush_MC_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:17:26.6027142Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80734995","19.3.27.0","NSM_ConfigPush_Prod_EnableIPv6OnlyPeering_EnableCrossVlanLmForPaas_True_18.3","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:17:48.5391460Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755268","19.3.56.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-02T20:20:07.4174260Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80702967","19.2.24.0","NSM_ConfigPush_FF_EnableAuburnSubscribeConnection_ConfigIPv6OnHost_AllowIPv6NativeContainer_SkipBackendVlanForIpv6CapabilityValidation_True_16.2","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:20:09.5251267Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80713054","19.2.24.0","NSM_ConfigPush_FF_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:20:15.1741296Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736941","19.3.27.0","NSM_ConfigPush_MC_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:20:16.3677119Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:15:12.2313977Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:15:35.4953546Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:17:10.6779649Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-02T20:11:47.4208287Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755274","19.3.56.0","NSM_Metering_Fairfax_Hotfix","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-02T20:15:51.3509604Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80761528","19.3.56.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-02T20:15:36.0672759Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766492","19.4.15.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-02T21:27:24.7739931Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80770240","19.4.19.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-02T21:25:59.0829913Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","21857581","3.301.7.60","NMAgent 3_301_7_60_Custom_Stp_Clusters","datapath_vfp_E2E_HostPluginUpgradeFDHEUsingPS.xml","git_networking_nmagent_release_3_301_7_57_rstmac","2024-07-02T21:21:13.6632649Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-02T21:25:33.4919037Z"
